HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed
280,14,280,13
280,13,280,15
280,15,270,15
270,15,270,16
270,16,270,16
270,16,270,16
270,16,270,17
270,17,270,16
270,16,260,14
260,14,260,14
260,14,260,16
260,16,260,16
260,16,260,14
260,14,260,14
260,14,260,14
260,14,260,17
260,17,260,11
260,11,260,14
260,14,260,16
260,16,250,14
250,14,250,13
250,13,250,9
250,9,260,13
260,13,250,9
250,9,250,10
250,10,250,9
250,9,250,9
250,9,250,8
250,8,250,9
250,9,250,10
250,10,250,9
250,9,250,8
250,8,260,6
260,6,250,8
250,8,250,8
250,8,260,8
260,8,290,10
290,10,300,14
300,14,#N/A,#N/A
#N/A,#N/A,300,10
300,10,290,17
290,17,300,16
300,16,300,14
300,14,290,16
290,16,300,16
300,16,300,13
300,13,300,15
300,15,300,17
300,17,300,16
300,16,300,18
300,18,290,18
290,18,300,15
300,15,300,18
300,18,290,17
290,17,310,21
310,21,300,28
300,28,290,23
290,23,300,17
300,17,290,20
290,20,300,24
300,24,290,24
290,24,290,18
290,18,290,21
290,21,290,19
290,19,290,25
290,25,300,26
300,26,300,28
300,28,290,22
290,22,300,28
300,28,300,28
300,28,300,28
300,28,300,23
300,23,290,23
290,23,300,25
300,25,300,30
300,30,290,28
290,28,300,31
300,31,300,29
300,29,290,20
290,20,300,22
300,22,300,30
300,30,300,23
300,23,300,26
300,26,300,25
300,25,290,23
290,23,300,24
300,24,300,18
300,18,300,21
300,21,300,26
300,26,300,23
300,23,300,22
300,22,300,17
300,17,290,22
290,22,290,23
290,23,300,21
300,21,300,24
300,24,300,26
300,26,300,23
300,23,300,28
300,28,300,24
300,24,300,23
300,23,300,26
300,26,300,22
300,22,300,23
300,23,300,20
300,20,300,21
300,21,290,16
290,16,310,17
310,17,#N/A,#N/A
#N/A,#N/A,300,18
300,18,300,20
300,20,310,20
310,20,320,18
320,18,310,20
310,20,310,21
310,21,300,16
300,16,310,21
310,21,310,17
310,17,310,16
310,16,300,14
300,14,290,14
290,14,300,18
300,18,310,16
310,16,300,17
300,17,310,17
310,17,300,18
300,18,310,18
310,18,310,17
310,17,300,17
300,17,300,17
300,17,300,17
300,17,300,16
300,16,300,17
300,17,300,15
300,15,300,16
300,16,300,16
300,16,300,15
300,15,300,15
300,15,290,14
290,14,300,17
300,17,310,20
310,20,310,17
310,17,310,15
310,15,300,17
300,17,300,15
300,15,280,20
280,20,290,17
290,17,270,18
270,18,300,16
300,16,280,15
280,15,280,14
280,14,270,17
270,17,290,17
290,17,290,17
290,17,280,15
280,15,270,13
270,13,270,18
270,18,280,18
280,18,280,14
280,14,290,14
290,14,280,18
280,18,280,16
280,16,280,15
280,15,290,14
290,14,290,16
290,16,290,15
290,15,290,11
290,11,290,10
290,10,290,10
290,10,290,11
290,11,280,10
280,10,280,11
280,11,290,11
290,11,290,9
290,9,270,9
270,9,260,6
260,6,250,6
250,6,260,5
260,5,260,7
260,7,260,8
260,8,250,7
250,7,#N/A,#N/A
#N/A,#N/A,230,5
230,5,230,6
230,6,230,7
230,7,240,7
240,7,240,8
240,8,230,7
230,7,230,9
230,9,240,9
240,9,240,9
240,9,250,10
250,10,250,8
250,8,250,6
250,6,240,6
240,6,250,6
250,6,250,8
250,8,270,9
270,9,270,10
270,10,250,8
250,8,250,9
250,9,260,9
260,9,260,9
260,9,270,13
270,13,280,10
280,10,270,10
270,10,270,11
270,11,270,11
270,11,280,14
280,14,280,14
280,14,280,16
280,16,280,11
280,11,270,13
270,13,270,15
270,15,280,16
280,16,280,16
280,16,270,16
270,16,270,14
270,14,270,17
270,17,260,16
260,16,270,17
270,17,280,15
280,15,270,17
270,17,280,21
280,21,280,20
280,20,280,20
280,20,280,22
280,22,280,17
280,17,280,13
280,13,280,18
280,18,290,21
290,21,280,13
280,13,290,17
290,17,280,15
280,15,290,14
290,14,290,18
290,18,280,14
280,14,280,18
280,18,290,17
290,17,300,15
300,15,290,17
290,17,310,16
310,16,310,21
310,21,310,17
310,17,290,18
290,18,290,18
290,18,290,18
290,18,300,17
300,17,300,17
300,17,290,15
290,15,300,15
300,15,300,13
300,13,300,14
300,14,300,14
300,14,#N/A,#N/A
#N/A,#N/A,290,16
290,16,280,13
280,13,290,10
290,10,290,14
290,14,280,10
280,10,280,10
280,10,280,14
280,14,280,15
280,15,290,14
290,14,290,14
290,14,280,9
280,9,300,14
300,14,300,15
300,15,290,16
290,16,300,14
300,14,290,14
290,14,300,17
300,17,310,14
310,14,320,16
320,16,320,13
320,13,320,10
320,10,340,13
340,13,320,11
320,11,320,9
320,9,310,8
310,8,320,10
320,10,320,8
320,8,310,10
310,10,330,11
330,11,310,13
310,13,330,10
330,10,320,11
320,11,340,9
340,9,320,10
320,10,330,9
330,9,320,6
320,6,310,7
310,7,330,8
330,8,330,5
330,5,310,8
310,8,330,6
330,6,310,8
310,8,330,6
330,6,320,7
320,7,320,9
320,9,330,10
330,10,330,9
330,9,330,8
330,8,320,7
320,7,290,7
290,7,310,7
310,7,300,6
300,6,300,8
300,8,290,5
290,5,310,3
310,3,290,3
290,3,0,0
0,0,280,6
280,6,280,5
280,5,290,6
290,6,290,6
290,6,0,0
0,0,270,5
270,5,0,0
0,0,300,6
300,6,330,6
330,6,330,6
330,6,340,7
340,7,310,3
310,3,0,0
0,0,0,0
0,0,320,3
320,3,310,3
310,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,220,3
220,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,120,5
120,5,140,3
140,3,170,8
170,8,170,8
170,8,170,6
170,6,140,6
140,6,130,5
130,5,140,7
140,7,120,3
120,3,100,6
100,6,100,6
100,6,90,6
90,6,120,6
120,6,130,5
130,5,160,5
160,5,170,5
170,5,130,3
130,3,130,3
130,3,0,0
0,0,110,3
110,3,90,3
90,3,90,6
90,6,90,5
90,5,0,0
0,0,0,0
0,0,140,3
140,3,140,3
140,3,0,0
0,0,140,3
140,3,130,5
130,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,100,3
100,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,130,3
130,3,0,0
0,0,140,3
140,3,130,3
130,3,150,3
150,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,130,3
130,3,0,0
0,0,0,0
0,0,0,0
0,0,140,3
140,3,0,0
0,0,170,3
170,3,190,5
190,5,180,3
180,3,180,5
180,5,190,6
190,6,210,7
210,7,200,5
200,5,200,5
200,5,210,5
210,5,220,5
220,5,220,7
220,7,220,8
220,8,210,7
210,7,200,8
200,8,220,6
220,6,220,5
220,5,200,8
200,8,200,7
200,7,200,5
200,5,230,5
230,5,220,5
220,5,230,3
230,3,230,5
230,5,240,3
240,3,200,3
200,3,200,3
200,3,0,0
0,0,0,0
0,0,0,0
0,0,200,3
200,3,210,3
210,3,240,5
240,5,230,3
230,3,230,3
230,3,230,3
230,3,240,3
240,3,0,0
0,0,250,5
250,5,240,5
240,5,230,5
230,5,240,3
240,3,220,3
220,3,0,0
0,0,230,3
230,3,250,3
250,3,250,3
250,3,240,5
240,5,240,7
240,7,270,5
270,5,280,5
280,5,280,5
280,5,290,5
290,5,300,7
300,7,300,7
300,7,290,7
290,7,290,7
290,7,300,8
300,8,310,8
310,8,290,8
290,8,300,9
300,9,300,8
300,8,290,9
290,9,310,8
310,8,310,11
310,11,300,8
300,8,310,10
310,10,310,9
310,9,310,10
310,10,310,9
310,9,320,8
320,8,320,11
320,11,310,11
310,11,330,11
330,11,340,10
340,10,330,8
330,8,330,8
330,8,360,8
360,8,350,8
350,8,340,9
340,9,330,9
330,9,340,7
340,7,310,9
310,9,320,8
320,8,330,7
330,7,340,8
340,8,340,10
340,10,360,8
360,8,350,9
350,9,10,8
10,8,350,9
350,9,330,8
330,8,340,7
340,7,350,5
350,5,10,7
10,7,360,5
360,5,350,6
350,6,330,3
330,3,330,3
330,3,0,0
0,0,340,5
340,5,340,3
340,3,0,0
0,0,0,0
0,0,350,5
350,5,310,3
310,3,0,0
0,0,340,5
340,5,0,0
0,0,10,5
10,5,20,5
20,5,10,6
10,6,0,0
0,0,0,0
0,0,30,3
30,3,30,5
30,5,0,0
0,0,0,0
0,0,0,0
0,0,50,3
50,3,60,3
60,3,70,6
70,6,70,6
70,6,70,6
70,6,70,8
70,8,90,7
90,7,90,6
90,6,80,6
80,6,80,7
80,7,90,7
90,7,100,5
100,5,100,6
100,6,110,7
110,7,100,8
100,8,100,8
100,8,110,6
110,6,100,8
100,8,100,8
100,8,130,8
130,8,110,9
110,9,110,9
110,9,120,11
120,11,110,11
110,11,100,11
100,11,100,13
100,13,100,10
100,10,120,10
120,10,120,11
120,11,110,10
110,10,110,11
110,11,120,10
120,10,120,10
120,10,110,11
110,11,100,14
100,14,100,14
100,14,110,13
110,13,110,13
110,13,110,14
110,14,110,13
110,13,100,14
100,14,100,14
100,14,90,15
90,15,90,13
90,13,100,16
100,16,100,16
100,16,100,15
100,15,100,14
100,14,100,13
100,13,100,13
100,13,100,14
100,14,100,13
100,13,100,13
100,13,110,11
110,11,100,11
100,11,100,10
100,10,100,9
100,9,110,9
110,9,100,9
100,9,100,8
100,8,100,9
100,9,100,8
100,8,100,8
100,8,100,8
100,8,100,10
100,10,100,9
100,9,100,8
100,8,110,8
110,8,110,7
110,7,110,9
110,9,#N/A,#N/A
#N/A,#N/A,110,8
110,8,110,8
110,8,110,6
110,6,100,6
100,6,100,7
100,7,110,5
110,5,90,3
90,3,90,3
90,3,0,0
0,0,90,5
90,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,3
350,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,5
350,5,10,5
10,5,20,5
20,5,330,3
330,3,320,6
320,6,330,7
330,7,330,7
330,7,330,7
330,7,330,9
330,9,330,10
330,10,330,7
330,7,330,8
330,8,320,10
320,10,320,11
320,11,310,10
310,10,310,10
310,10,320,14
320,14,300,15
300,15,320,14
320,14,320,13
320,13,310,13
310,13,300,13
300,13,320,14
320,14,290,14
290,14,300,15
300,15,310,10
310,10,300,15
300,15,310,10
310,10,310,11
310,11,290,14
290,14,290,11
290,11,290,10
290,10,300,9
300,9,290,9
290,9,300,9
300,9,300,8
300,8,290,10
290,10,290,9
290,9,300,7
300,7,300,9
300,9,300,9
300,9,310,7
310,7,300,9
300,9,300,9
300,9,300,7
300,7,300,6
300,6,290,6
290,6,310,7
310,7,310,7
310,7,300,7
300,7,310,6
310,6,290,5
290,5,300,8
300,8,#N/A,#N/A
#N/A,#N/A,320,7
320,7,310,5
310,5,320,5
320,5,290,3
290,3,290,5
290,5,310,5
310,5,0,0
0,0,0,0
0,0,300,3
300,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,30,3
30,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,110,3
110,3,110,3
110,3,130,5
130,5,150,3
150,3,200,6
200,6,180,7
180,7,180,5
180,5,190,5
190,5,150,6
150,6,120,6
120,6,130,6
130,6,130,6
130,6,130,5
130,5,130,7
130,7,150,5
150,5,160,6
160,6,160,7
160,7,170,6
170,6,160,6
160,6,170,7
170,7,180,9
180,9,170,7
170,7,170,3
170,3,160,3
160,3,170,5
170,5,0,0
0,0,0,0
0,0,100,6
100,6,110,8
110,8,120,6
120,6,150,3
150,3,150,3
150,3,130,7
130,7,160,7
160,7,150,9
150,9,160,7
160,7,150,8
150,8,150,7
150,7,160,7
160,7,170,7
170,7,170,10
170,10,170,10
170,10,160,8
160,8,170,9
170,9,#N/A,#N/A
#N/A,#N/A,160,8
160,8,170,8
170,8,160,7
160,7,160,5
160,5,160,7
160,7,160,6
160,6,150,6
150,6,160,7
160,7,150,6
150,6,150,6
150,6,150,7
150,7,160,7
160,7,150,8
150,8,160,8
160,8,170,9
170,9,160,8
160,8,170,7
170,7,160,6
160,6,160,8
160,8,160,8
160,8,160,8
160,8,160,7
160,7,170,7
170,7,160,7
160,7,170,8
170,8,160,8
160,8,170,9
170,9,170,8
170,8,170,9
170,9,170,9
170,9,170,9
170,9,170,7
170,7,180,9
180,9,180,11
180,11,170,11
170,11,180,10
180,10,190,14
190,14,180,14
180,14,180,10
180,10,180,10
180,10,180,6
180,6,180,9
180,9,170,9
170,9,180,9
180,9,160,5
160,5,160,5
160,5,140,6
140,6,140,6
140,6,140,6
140,6,140,7
140,7,140,6
140,6,140,5
140,5,110,5
110,5,120,9
120,9,110,8
110,8,100,7
100,7,120,7
120,7,120,8
120,8,130,8
130,8,120,7
120,7,110,10
110,10,90,10
90,10,140,9
140,9,150,7
150,7,130,7
130,7,120,7
120,7,110,9
110,9,110,7
110,7,120,9
120,9,100,9
100,9,100,10
100,10,#N/A,#N/A
#N/A,#N/A,100,9
100,9,90,10
90,10,100,11
100,11,90,10
90,10,90,9
90,9,100,9
100,9,90,13
90,13,100,11
100,11,100,8
100,8,100,7
100,7,90,8
90,8,90,7
90,7,70,7
70,7,70,7
70,7,70,10
70,10,60,8
60,8,60,8
60,8,60,8
60,8,60,9
60,9,50,10
50,10,50,13
50,13,50,11
50,11,60,10
60,10,60,13
60,13,60,10
60,10,60,10
60,10,60,10
60,10,70,11
70,11,70,11
70,11,80,13
80,13,90,14
90,14,70,14
70,14,80,13
80,13,80,11
80,11,60,13
60,13,70,11
70,11,60,16
60,16,70,13
70,13,60,15
60,15,60,14
60,14,50,14
50,14,30,11
30,11,50,13
50,13,50,13
50,13,50,11
50,11,50,10
50,10,40,10
40,10,50,8
50,8,50,13
50,13,50,11
50,11,50,13
50,13,50,10
50,10,50,10
50,10,50,13
50,13,60,13
60,13,60,14
60,14,50,13
50,13,50,11
50,11,50,9
50,9,40,8
40,8,50,11
50,11,50,13
50,13,50,10
50,10,50,9
50,9,50,8
50,8,50,8
50,8,50,10
50,10,50,9
50,9,50,8
50,8,60,9
60,9,50,7
50,7,60,8
60,8,#N/A,#N/A
#N/A,#N/A,60,10
60,10,50,8
50,8,50,7
50,7,50,7
50,7,50,9
50,9,60,8
60,8,50,7
50,7,50,7
50,7,30,3
30,3,30,5
30,5,50,5
50,5,60,6
60,6,50,10
50,10,70,8
70,8,80,8
80,8,60,9
60,9,50,11
50,11,50,13
50,13,60,9
60,9,70,9
70,9,80,10
80,10,70,13
70,13,80,11
80,11,70,10
70,10,70,10
70,10,70,11
70,11,70,10
70,10,70,11
70,11,60,10
60,10,80,10
80,10,70,9
70,9,70,7
70,7,80,8
80,8,80,8
80,8,70,8
70,8,50,8
50,8,50,10
50,10,60,9
60,9,50,7
50,7,60,8
60,8,70,6
70,6,50,7
50,7,50,8
50,8,50,6
50,6,50,8
50,8,50,8
50,8,50,7
50,7,50,8
50,8,70,7
70,7,60,6
60,6,60,3
60,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,3
90,3,90,3
90,3,100,3
100,3,100,5
100,5,110,3
110,3,120,3
120,3,110,3
110,3,120,3
120,3,120,5
120,5,130,3
130,3,140,3
140,3,0,0
0,0,150,3
150,3,150,3
150,3,160,3
160,3,0,0
0,0,130,3
130,3,0,0
0,0,0,0
0,0,120,3
120,3,120,3
120,3,0,0
0,0,0,0
0,0,120,3
120,3,0,0
0,0,0,0
0,0,130,3
130,3,0,0
0,0,130,5
130,5,130,3
130,3,140,5
140,5,0,0
0,0,150,5
150,5,150,5
150,5,140,7
140,7,160,7
160,7,160,8
160,8,140,7
140,7,150,8
150,8,140,8
140,8,140,7
140,7,130,10
130,10,130,10
130,10,140,9
140,9,150,6
150,6,140,7
140,7,140,8
140,8,130,10
130,10,130,10
130,10,120,11
120,11,120,9
120,9,130,11
130,11,130,10
130,10,130,11
130,11,130,10
130,10,130,10
130,10,140,11
140,11,130,10
130,10,140,11
140,11,140,11
140,11,140,11
140,11,130,11
130,11,140,10
140,10,130,11
130,11,140,10
140,10,140,11
140,11,140,13
140,13,130,13
130,13,140,13
140,13,130,15
130,15,130,13
130,13,140,15
140,15,140,15
140,15,140,15
140,15,140,15
140,15,#N/A,#N/A
#N/A,#N/A,140,11
140,11,130,13
130,13,140,13
140,13,140,13
140,13,140,11
140,11,140,14
140,14,130,11
130,11,130,14
130,14,140,11
140,11,140,14
140,14,140,13
140,13,130,11
130,11,130,13
130,13,130,13
130,13,130,14
130,14,130,15
130,15,130,15
130,15,120,14
120,14,130,14
130,14,130,14
130,14,130,15
130,15,130,16
130,16,130,13
130,13,120,14
120,14,120,15
120,15,130,14
130,14,130,16
130,16,120,15
120,15,120,16
120,16,120,17
120,17,120,15
120,15,120,14
120,14,120,15
120,15,120,14
120,14,120,16
120,16,120,16
120,16,120,15
120,15,120,18
120,18,120,14
120,14,110,14
110,14,120,15
120,15,120,14
120,14,110,14
110,14,120,14
120,14,100,11
100,11,100,13
100,13,110,13
110,13,100,15
100,15,100,13
100,13,100,13
100,13,100,11
100,11,100,13
100,13,90,13
90,13,100,10
100,10,100,11
100,11,100,14
100,14,100,10
100,10,290,9
290,9,290,8
290,8,300,7
300,7,300,6
300,6,310,5
310,5,320,5
320,5,310,5
310,5,0,0
0,0,90,13
90,13,80,14
80,14,80,14
80,14,80,15
80,15,80,13
80,13,70,13
70,13,70,10
70,10,#N/A,#N/A
#N/A,#N/A,70,11
70,11,70,11
70,11,70,10
70,10,60,13
60,13,70,13
70,13,70,13
70,13,60,13
60,13,70,15
70,15,70,11
70,11,50,13
50,13,60,15
60,15,60,16
60,16,50,14
50,14,50,11
50,11,50,14
50,14,40,13
40,13,40,15
40,15,40,11
40,11,30,11
30,11,30,11
30,11,30,13
30,13,30,14
30,14,30,15
30,15,30,15
30,15,20,13
20,13,30,15
30,15,30,14
30,14,20,13
20,13,20,15
20,15,20,14
20,14,10,13
10,13,10,15
10,15,10,13
10,13,10,14
10,14,10,9
10,9,10,15
10,15,360,13
360,13,10,13
10,13,360,11
360,11,360,13
360,13,360,13
360,13,350,14
350,14,350,15
350,15,360,14
360,14,360,11
360,11,350,15
350,15,350,14
350,14,350,13
350,13,350,14
350,14,340,15
340,15,340,14
340,14,340,15
340,15,330,15
330,15,330,13
330,13,340,14
340,14,340,15
340,15,340,14
340,14,340,13
340,13,330,13
330,13,330,14
330,14,350,15
350,15,350,15
350,15,340,17
340,17,350,15
350,15,350,13
350,13,340,13
340,13,350,13
350,13,350,13
350,13,360,11
360,11,350,11
350,11,350,14
350,14,350,11
350,11,#N/A,#N/A
#N/A,#N/A,340,16
340,16,340,14
340,14,340,11
340,11,330,11
330,11,330,9
330,9,330,9
330,9,330,7
330,7,320,8
320,8,310,9
310,9,310,8
310,8,310,10
310,10,320,9
320,9,300,8
300,8,300,8
300,8,320,8
320,8,320,8
320,8,320,7
320,7,300,8
300,8,320,9
320,9,330,9
330,9,330,7
330,7,320,8
320,8,310,9
310,9,310,9
310,9,320,9
320,9,310,7
310,7,320,9
320,9,320,9
320,9,310,9
310,9,310,10
310,10,310,10
310,10,320,8
320,8,350,8
350,8,320,8
320,8,330,11
330,11,340,8
340,8,300,8
300,8,310,9
310,9,310,10
310,10,310,10
310,10,310,9
310,9,310,11
310,11,320,11
320,11,320,11
320,11,320,11
320,11,310,10
310,10,330,9
330,9,300,9
300,9,320,9
320,9,300,9
300,9,320,9
320,9,320,8
320,8,300,8
300,8,310,8
310,8,320,6
320,6,300,3
300,3,320,3
320,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,190,5
190,5,160,3
160,3,130,3
130,3,130,5
130,5,130,3
130,3,180,5
180,5,170,5
170,5,190,5
190,5,190,3
190,3,190,5
190,5,200,5
200,5,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,120,3
120,3,110,3
110,3,110,3
110,3,110,3
110,3,110,3
110,3,110,3
110,3,0,0
0,0,140,3
140,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,70,3
70,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,320,3
320,3,330,5
330,5,0,0
0,0,0,0
0,0,0,0
0,0,310,5
310,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,320,3
320,3,0,0
0,0,310,3
310,3,270,3
270,3,0,0
0,0,#N/A,#N/A
#N/A,#N/A,310,3
310,3,310,3
310,3,0,0
0,0,0,0
0,0,280,3
280,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,190,3
190,3,240,6
240,6,200,3
200,3,210,3
210,3,0,0
0,0,0,0
0,0,0,0
0,0,190,3
190,3,0,0
0,0,60,3
60,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,230,3
230,3,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,3
350,3,350,3
350,3,330,3
330,3,340,3
340,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,340,3
340,3,330,3
330,3,0,0
0,0,0,0
0,0,0,0
0,0,330,3
330,3,0,0
0,0,0,0
0,0,320,3
320,3,330,6
330,6,330,6
330,6,320,6
320,6,330,10
330,10,330,10
330,10,330,11
330,11,330,10
330,10,330,11
330,11,320,14
320,14,310,13
310,13,310,13
310,13,310,16
310,16,310,16
310,16,310,15
310,15,310,16
310,16,310,18
310,18,310,16
310,16,310,18
310,18,300,15
300,15,310,17
310,17,310,16
310,16,310,14
310,14,320,20
320,20,320,17
320,17,310,16
310,16,320,18
320,18,320,16
320,16,310,14
310,14,300,15
300,15,310,14
310,14,300,13
300,13,300,14
300,14,300,11
300,11,310,10
310,10,310,13
310,13,320,11
320,11,320,11
320,11,330,10
330,10,320,9
320,9,330,8
330,8,330,8
330,8,330,9
330,9,320,10
320,10,330,8
330,8,320,9
320,9,320,8
320,8,#N/A,#N/A
#N/A,#N/A,320,9
320,9,320,9
320,9,320,9
320,9,310,7
310,7,310,6
310,6,300,5
300,5,310,7
310,7,310,5
310,5,320,6
320,6,340,9
340,9,340,11
340,11,340,10
340,10,340,13
340,13,350,11
350,11,350,11
350,11,350,14
350,14,350,14
350,14,340,16
340,16,340,16
340,16,340,13
340,13,340,14
340,14,340,14
340,14,330,15
330,15,340,13
340,13,340,13
340,13,330,18
330,18,340,15
340,15,330,15
330,15,340,15
340,15,330,16
330,16,330,14
330,14,340,15
340,15,330,17
330,17,330,16
330,16,330,17
330,17,330,15
330,15,340,17
340,17,350,13
350,13,350,14
350,14,350,11
350,11,350,13
350,13,350,14
350,14,360,13
360,13,360,11
360,11,350,13
350,13,350,13
350,13,350,13
350,13,350,14
350,14,350,10
350,10,350,13
350,13,350,8
350,8,350,10
350,10,350,9
350,9,350,11
350,11,350,8
350,8,350,10
350,10,350,13
350,13,350,13
350,13,350,10
350,10,350,8
350,8,350,10
350,10,350,9
350,9,350,10
350,10,350,11
350,11,340,13
340,13,340,13
340,13,350,10
350,10,350,13
350,13,350,13
350,13,350,11
350,11,350,14
350,14,350,11
350,11,#N/A,#N/A
#N/A,#N/A,350,11
350,11,340,14
340,14,310,9
310,9,320,9
320,9,320,10
320,10,320,10
320,10,320,9
320,9,320,11
320,11,320,14
320,14,330,13
330,13,330,14
330,14,330,13
330,13,330,11
330,11,330,11
330,11,320,10
320,10,320,10
320,10,320,10
320,10,320,9
320,9,320,11
320,11,310,10
310,10,320,10
320,10,320,10
320,10,320,11
320,11,320,10
320,10,310,11
310,11,320,10
320,10,330,16
330,16,320,14
320,14,330,16
330,16,320,15
320,15,330,15
330,15,330,14
330,14,320,11
320,11,310,14
310,14,320,15
320,15,310,17
310,17,310,15
310,15,310,18
310,18,320,14
320,14,300,16
300,16,300,17
300,17,310,17
310,17,310,16
310,16,310,13
310,13,320,16
320,16,310,13
310,13,310,14
310,14,310,17
310,17,310,16
310,16,300,13
300,13,310,17
310,17,300,17
300,17,300,15
300,15,300,15
300,15,310,16
310,16,300,16
300,16,300,14
300,14,310,15
310,15,310,13
310,13,310,14
310,14,310,14
310,14,310,11
310,11,310,11
310,11,310,11
310,11,310,10
310,10,310,13
310,13,300,13
300,13,300,11
300,11,300,13
300,13,310,11
310,11,300,11
300,11,310,11
310,11,310,11
310,11,310,11
310,11,300,11
300,11,310,10
310,10,310,10
310,10,320,10
320,10,320,13
320,13,310,11
310,11,310,9
310,9,320,10
320,10,310,10
